sequence_id,"Hugenholtz prokMSA_id","Hugenholtz Simrank id","Hugenholtz DNAML id","Hugenholtz DNAML columns","Hugenholtz tax string"
Elev_16S_1029,94004,80.31,0.961186,1172,"Hugenholtz:Bacteria; Gemmatimonadetes; Gemmatimonadetes; Gemm-1b; C1711WL; otu_1657"
Elev_16S_1030,169756,65.01,0.910011,1195,"Hugenholtz:Bacteria; Actinobacteria; Acidimicrobidae; CL500-29; Unclassified; otu_247"
Elev_16S_1031,141306,82.73,0.968061,1187,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteria-4; Unclassified; otu_190"
Elev_16S_1032,197531,86.95,0.968933,1190,"Hugenholtz:Bacteria; Actinobacteria; Actinobacteridae; Corynebacterineae; Mycobacteriaceae; Unclassified; otu_294"
Elev_16S_1033,147174,62.32,0.912075,1193,"Hugenholtz:Bacteria; Proteobacteria; Deltaproteobacteria; EB1021; Unclassified; otu_2606"
Elev_16S_1034,112317,75.81,0.959733,1182,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Betaproteobacteria; A21b; Unclassified; otu_2178"
Elev_16S_1036,206008,100,0.999993,1185,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; AKYG694; otu_1908"
Elev_16S_1037,193694,62.74,0.924008,1144,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Legionellales; Unclassified; otu_2381"
Elev_16S_1038,1797,80.79,0.970721,1190,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteria-4; A08_WMSP1; otu_191"
Elev_16S_1040,1797,80.3,0.967145,1190,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteria-4; A08_WMSP1; otu_191"
Elev_16S_1041,204324,71.37,0.916101,1194,"Hugenholtz:Bacteria; Acidobacteria; Solibacteres; Solibacterales; Unclassified; otu_228"
Elev_16S_1042,208463,63.96,0.880913,1057,"Hugenholtz:Bacteria; Bacteroidetes; Flexibacterales; PHOS-HE21; C0108; UNNAMEABLE_1178613742; otu_700"
Elev_16S_1043,204263,99.21,0.998307,1184,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; AKYG694; otu_1908"
Elev_16S_1044,205662,99.53,0.99915,1185,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; AKYG694; otu_1908"
Elev_16S_1045,213064,71.73,0.935388,1187,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Bradyrhizobiales; Rhodoplanaceae; Elev_16S_835; otu_1970"
Elev_16S_1046,121137,65.72,0.918993,1191,"Hugenholtz:Bacteria; Actinobacteria; Rubrobacteridae; Thermoleiphilaceae; C-F-2; MFC-EB10; otu_376"
Elev_16S_1047,133894,76.67,0.958265,1196,"Hugenholtz:Bacteria; Actinobacteria; Rubrobacteridae; MC47; otu_371"
Elev_16S_1048,1471,84.91,0.943091,1188,"Hugenholtz:Bacteria; Nitrospirae; Nitrospirales; Nitrospiraceae; Nitrospira; N_defluvii; otu_1706"
Elev_16S_1049,113582,74.67,0.925417,1173,"Hugenholtz:Bacteria; Gemmatimonadetes; Gemmatimonadetes; Gemm-1b; Unclassified; otu_1656"
Elev_16S_1050,209789,60.32,0.857208,1178,"Hugenholtz:Bacteria; Chloroflexi; Anaerolineae; A31; S47; otu_813"
Elev_16S_1052,212162,99.17,0.999993,1191,"Hugenholtz:Bacteria; Actinobacteria; a13143; Elev_16S_1052; Elev_16S_575; otu_237"
Elev_16S_1053,211809,56.07,0.854926,1193,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteriales; Acidobacteriaceae; Ellin323; Unclassified; otu_208"
Elev_16S_1055,160422,65.57,0.90209,1187,"Hugenholtz:Bacteria; Bacteroidetes; Saprospirales; TSL-25; otu_748"
Elev_16S_1056,144091,66.13,0.901101,1188,"Hugenholtz:Bacteria; WS3; Sediment-1; PRR-12; otu_2862"
Elev_16S_1057,210792,69.45,0.942989,1195,"Hugenholtz:Bacteria; Actinobacteria; a13143; Unclassified; otu_235"
Elev_16S_1058,130710,54.41,0.84561,1188,"Hugenholtz:Bacteria; Actinobacteria; Actinobacteridae; Micrococcaceae; Arthrobacter; Micrococcus; Actinomycetales; Unclassified; otu_328"
Elev_16S_1060,206713,99.44,0.99915,1187,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Bradyrhizobiales; Rhodoplanaceae; Elev_16S_835; otu_1970"
Elev_16S_1061,205870,77.29,0.952858,1190,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Betaproteobacteria; Burkholderiales; bacterium_Ellin6067; AKYH1344; otu_2193"
Elev_16S_1064,144019,78.75,0.956245,1189,"Hugenholtz:Bacteria; Acidobacteria; ABS-327; EB1093; otu_184"
Elev_16S_1065,1807,82.65,0.96995,1133,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteria-6; Unclassified; otu_200"
Elev_16S_1067,206008,100,0.999993,1185,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; AKYG694; otu_1908"
Elev_16S_1068,217095,100,0.999993,1190,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Bradyrhizobiales; Rhodoplanaceae; Elev_16S_1075; otu_1969"
Elev_16S_1069,76727,90.21,0.974834,1146,"Hugenholtz:Bacteria; Nitrospirae; Nitrospirales; Nitrospiraceae; Nitrospira; Unclassified; otu_1705"
Elev_16S_1070,156744,76.66,0.939283,1183,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Bradyrhizobiales; Rhodoplanaceae; Unclassified; otu_1966"
Elev_16S_1072,106348,67.81,0.918775,1190,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Betaproteobacteria; MND1; mle1-7; otu_2280"
Elev_16S_1075,214888,94.63,0.982871,1186,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Bradyrhizobiales; Rhodoplanaceae; Elev_16S_1075; otu_1969"
Elev_16S_1077,216375,69.81,0.934588,1193,"Hugenholtz:Bacteria; Planctomycetes; WPS-1; Ellin6207; Planctomycetales; Planctomycetales_bacterium_Ellin6207; otu_1870"
Elev_16S_1078,156744,76.84,0.939341,1184,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Bradyrhizobiales; Rhodoplanaceae; Unclassified; otu_1966"
Elev_16S_1079,215904,62.73,0.859911,1189,"Hugenholtz:Bacteria; Acidobacteria; Solibacteres; Solibacterales; bacterium_Ellin6071; otu_230"
Elev_16S_1080,20976,60.35,0.871931,1185,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Bradyrhizobiales; Rhodoplanaceae; Unclassified; otu_1966"
Elev_16S_1082,214372,84.8,0.950736,1187,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Bradyrhizobiales; Rhodoplanaceae; Unclassified; otu_1966"
Elev_16S_1083,210827,100,0.999993,1193,"Hugenholtz:Bacteria; TM7; TM7-1; Elev_16S_424; otu_2811"
Elev_16S_1084,204110,70.52,0.88834,1174,"Hugenholtz:Bacteria; OD2; SM2F11; KNA6-NB23; Elev_16S_1084; Elev_16S_1619; otu_1732"
Elev_16S_1085,61498,51.49,0.870231,1126,"Hugenholtz:Bacteria; TM6; otu_2808"
Elev_16S_1086,113147,76.06,0.934632,1137,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Bradyrhizobiales; Rhodoplanaceae; Unclassified; otu_1966"
Elev_16S_1087,215020,76.96,0.916929,1189,"Hugenholtz:Bacteria; Acidobacteria; Solibacteres; Unclassified; otu_227"
Elev_16S_1088,177566,68.37,0.896014,1144,"Hugenholtz:Bacteria; Actinobacteria; Actinobacteridae; Streptomycineae; otu_345"
Elev_16S_1089,204742,52.51,0.800234,1187,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Rhizobiales; Rhizobiaceae; Unclassified; otu_2056"
Elev_16S_1090,206180,69.53,0.91815,1191,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Betaproteobacteria; MND1; LO131; otu_2279"
Elev_16S_1091,207618,97.17,0.996606,1186,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Bradyrhizobiales; Rhodoplanaceae; Unclassified; otu_1966"
Elev_16S_1093,114406,65.83,0.886989,1182,"Hugenholtz:Bacteria; Gemmatimonadetes; Gemmatimonadetes; Gemmatimonadales; Unclassified; otu_1659"
Elev_16S_1094,205771,62.23,0.894081,1189,"Hugenholtz:Bacteria; Chloroflexi; Anaerolineae; SBR1031; otu_853"
Elev_16S_1095,211773,83.23,0.974616,1169,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteria-2; Ellin5121; otu_188"
Elev_16S_1096,216128,66.07,0.90847,1184,"Hugenholtz:Bacteria; Actinobacteria; Acidimicrobidae; a13110; otu_239"
Elev_16S_1098,206595,90.05,0.984528,1183,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteria-6; iii1-15; Unclassified; otu_201"
Elev_16S_1100,206713,99.68,0.999993,1186,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Bradyrhizobiales; Rhodoplanaceae; Elev_16S_835; otu_1970"
Elev_16S_1102,205771,62.23,0.894081,1189,"Hugenholtz:Bacteria; Chloroflexi; Anaerolineae; SBR1031; otu_853"
Elev_16S_1103,210475,63.09,0.891494,1188,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Betaproteobacteria; MND1; Unclassified; otu_2278"
Elev_16S_1104,70827,69.85,0.923353,1189,"Hugenholtz:Bacteria; Actinobacteria; Actinobacteridae; Corynebacterineae; Mycobacteriaceae; Unclassified; otu_294"
Elev_16S_1105,212331,64.87,0.892817,1166,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Betaproteobacteria; A21b; Unclassified; otu_2178"
Elev_16S_1107,216814,96.91,0.997435,1176,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; AKYG694; otu_1908"
Elev_16S_1109,105686,89.11,0.95764,1175,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteria-4; Unclassified; otu_190"
Elev_16S_1110,205771,61.92,0.893035,1189,"Hugenholtz:Bacteria; Chloroflexi; Anaerolineae; SBR1031; otu_853"
Elev_16S_1111,206149,58.35,0.877905,1178,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Betaproteobacteria; MND1; Unclassified; otu_2278"
Elev_16S_1112,1833,88.41,0.988816,1179,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteria-6; iii1-15; Unclassified; otu_201"
Elev_16S_1113,149969,84.74,0.970648,1186,"Hugenholtz:Bacteria; Verrucomicrobia; Verruco-3; Verrucomicrobia_subdivision_3; otu_2833"
Elev_16S_1114,208729,58.53,0.879387,1188,"Hugenholtz:Bacteria; Verrucomicrobia; Spartobacteria; Unclassified; otu_2826"
Elev_16S_1117,213177,53.44,0.801018,1177,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Bradyrhizobiales; Rhodoplanaceae; Unclassified; otu_1966"
Elev_16S_1119,142028,65.32,0.886407,1179,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Sphingomonadales; Unclassified; otu_2123"
Elev_16S_1120,150272,75.35,0.943222,1181,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Betaproteobacteria; SBR1001; Unclassified; otu_2317"
Elev_16S_1121,141306,66.9,0.891582,1179,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteria-4; Unclassified; otu_190"
Elev_16S_1123,206008,100,0.999993,1185,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; AKYG694; otu_1908"
Elev_16S_1124,85176,79.88,0.947829,1183,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Betaproteobacteria; Burkholderiales; Comamonadaceae; Comamonas; T20; otu_2236"
Elev_16S_1125,204875,73.61,0.935068,1193,"Hugenholtz:Bacteria; Acidobacteria; Solibacteres; Solibacterales; Unclassified; otu_228"
Elev_16S_1126,78582,74.25,0.931042,1127,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteria-6; Unclassified; otu_200"
Elev_16S_1127,216118,74.35,0.927946,1177,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Unclassified; otu_1889"
Elev_16S_1128,215370,59.47,0.880594,938,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Ellin329; bacterium_Ellin332; otu_2013"
Elev_16S_1129,138920,59.74,0.897977,1192,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteria-5; JG37-AG-149; otu_199"
Elev_16S_1130,123625,67.75,0.923266,1190,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteria-6; Unclassified; otu_200"
Elev_16S_1131,217095,100,0.999993,1190,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Bradyrhizobiales; Rhodoplanaceae; Elev_16S_1075; otu_1969"
Elev_16S_1132,217095,100,0.999993,1190,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Bradyrhizobiales; Rhodoplanaceae; Elev_16S_1075; otu_1969"
Elev_16S_1133,216704,62.75,0.876103,1182,"Hugenholtz:Bacteria; Gemmatimonadetes; Gemmatimonadetes; Gemmatimonadales; N1423WL; otu_1664"
Elev_16S_1134,114406,68.98,0.922917,1183,"Hugenholtz:Bacteria; Gemmatimonadetes; Gemmatimonadetes; Gemmatimonadales; Unclassified; otu_1659"
Elev_16S_1136,99871,72.64,0.932554,1174,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Labrys; alpha_proteobacterium_FH6; otu_2023"
Elev_16S_1137,204785,61.67,0.897497,1181,"Hugenholtz:Bacteria; Bacteroidetes; Saprospirales; Terrimonaceae; otu_747"
Elev_16S_1138,112154,51.99,0.848095,1190,"Hugenholtz:Bacteria; Proteobacteria; Deltaproteobacteria; Desulfobacteraceae; Unclassified; otu_2559"
Elev_16S_1140,215089,100,0.999993,1191,"Hugenholtz:Bacteria; Actinobacteria; a13143; Elev_16S_1052; Elev_16S_575; otu_237"
Elev_16S_1141,91549,68.98,0.916944,1174,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Betaproteobacteria; Burkholderiales; Oxalobacteraceae; Janthinobacterium; Duganella; Unclassified; otu_2257"
Elev_16S_1142,216128,53.3,0.83561,1191,"Hugenholtz:Bacteria; Actinobacteria; Acidimicrobidae; a13110; otu_239"
Elev_16S_1143,209118,72.17,0.919749,1192,"Hugenholtz:Bacteria; Actinobacteria; Acidimicrobidae; EB1017_group; Unclassified; otu_250"
Elev_16S_1144,136135,86.02,0.965459,1194,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Ellin329; bacterium_Ellin332; otu_2013"
Elev_16S_1145,131364,83.29,0.954341,1064,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Bradyrhizobiales; Hyphomicrobiaceae2; Hyphomicrobium_denitrificans; otu_1955"
Elev_16S_1146,216626,94.38,0.991563,1193,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Ellin329; bacterium_Ellin332; otu_2013"
Elev_16S_1147,213064,96.54,0.99572,1177,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Bradyrhizobiales; Rhodoplanaceae; Elev_16S_835; otu_1970"
Elev_16S_1148,203636,97.48,0.99915,1183,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; AKYG694; otu_1908"
Elev_16S_1149,213076,57.29,0.861496,1133,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteria-6; Unclassified; otu_200"
Elev_16S_1150,209267,85.65,0.968075,1181,"Hugenholtz:Bacteria; Bacteroidetes; Saprospirales; Terrimonaceae; otu_747"
Elev_16S_1151,201516,57.07,0.845319,1133,"Hugenholtz:Bacteria; Planctomycetes; Planctomycetacia; Gemmatales; DEL56; Amb_16S_966; UNNAMEABLE_1178613745; otu_1812"
Elev_16S_1152,214846,62.75,0.882091,1187,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteria-4; A08_WMSP1; otu_191"
Elev_16S_1154,113828,77.09,0.95171,1182,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteria-6; iii1-15; Unclassified; otu_201"
Elev_16S_1155,129332,76.36,0.946448,1069,"Hugenholtz:Bacteria; Bacteroidetes; Saprospirales; FukuN24; Unclassified; otu_733"
Elev_16S_1156,212331,72.77,0.938527,1182,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Betaproteobacteria; A21b; Unclassified; otu_2178"
Elev_16S_1157,113475,66.34,0.920592,1145,"Hugenholtz:Bacteria; Actinobacteria; Acidimicrobidae; Acidimicrobineae; Unclassified; otu_240"
Elev_16S_1158,137363,51.99,0.856176,1188,"Hugenholtz:Bacteria; Proteobacteria; Deltaproteobacteria; Myxococcales; Polyangiaceae; Polyangium; Unclassified; otu_2634"
Elev_16S_1159,103844,83.62,0.975096,1154,"Hugenholtz:Bacteria; Gemmatimonadetes; Gemmatimonadetes; Gemmatimonadales; N1423WL; otu_1664"
Elev_16S_1160,153239,69.6,0.911392,1179,"Hugenholtz:Bacteria; Verrucomicrobia; Verruco-3; Unclassified; otu_2829"
Elev_16S_1161,141918,88.48,0.981055,1185,"Hugenholtz:Bacteria; Gemmatimonadetes; Gemmatimonadetes; Gemm-1b; Unclassified; otu_1656"
Elev_16S_1162,111434,88.81,0.961666,1132,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Bradyrhizobiales; Rhodoplanaceae; Unclassified; otu_1966"
Elev_16S_1164,40511,78.25,0.934356,1175,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Nordella; Unclassified; otu_2028"
Elev_16S_1165,144409,56.7,0.896334,1189,"Hugenholtz:Bacteria; Chloroflexi; TK17; S085; otu_902"
Elev_16S_1166,155976,70.6,0.94562,1191,"Hugenholtz:Bacteria; Acidobacteria; Solibacteres; Unclassified; otu_227"
Elev_16S_1167,142384,62.33,0.88975,1141,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Betaproteobacteria; Unclassified; otu_2177"
Elev_16S_1169,148464,76.92,0.915011,1177,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Bradyrhizobiales; Unclassified; otu_1914"
Elev_16S_1171,129332,76.73,0.946507,1070,"Hugenholtz:Bacteria; Bacteroidetes; Saprospirales; FukuN24; Unclassified; otu_733"
Elev_16S_1173,154495,55.48,0.851554,1188,"Hugenholtz:Bacteria; Bacteroidetes; Saprospirales; Terrimonaceae; otu_747"
Elev_16S_1174,142878,52.09,0.834694,1182,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteria-4; Ellin6075; Unclassified; otu_193"
Elev_16S_1175,202550,57.63,0.837529,1114,"Hugenholtz:Bacteria; OD2; SM2F11; KNA6-NB23; Elev_16S_1084; EV818EB5CPSAJJ44; otu_1733"
Elev_16S_1179,216418,85.69,0.97604,1191,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Betaproteobacteria; Burkholderiales; bacterium_Ellin6067; AKYH1344; otu_2193"
Elev_16S_1180,112780,70.46,0.924051,1133,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Bradyrhizobiales; Rhodoplanaceae; Unclassified; otu_1966"
Elev_16S_1182,173357,42.1,0.795728,1165,"Hugenholtz:Bacteria; OP11; Eub_2; WCHB1-56; otu_1756"
Elev_16S_1183,208705,44.41,0.815131,1177,"Hugenholtz:Bacteria; TM7; TM7-1; Unclassified; otu_2810"
Elev_16S_1184,206805,84.52,0.929327,1175,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Bradyrhizobiales; Rhodoplanaceae; Unclassified; otu_1966"
Elev_16S_1185,204406,62.81,0.872483,1183,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Bradyrhizobiales; Bradyrhizobium; Rhodopseudomonas; Bradyrhizobiaceae; Afipia; Blastobacter; Rhizobium; Agromonas; Bradyrhizobium_japonicum; Rhodopseudomonas_palustris; Bradyrhizobium_japonicum_USDA_110; Bradyrhizobium_sp; Bradyrhizobium_lupini; Unclassified; otu_1930"
Elev_16S_1186,215449,79.2,0.968657,1182,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Betaproteobacteria; A21b; EB1018; otu_2179"
Elev_16S_1187,216418,85.69,0.97604,1191,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Betaproteobacteria; Burkholderiales; bacterium_Ellin6067; AKYH1344; otu_2193"
Elev_16S_1188,105216,68.68,0.920287,1194,"Hugenholtz:Bacteria; Actinobacteria; Rubrobacteridae; MC47; otu_371"
Elev_16S_1189,203769,64.77,0.903965,1178,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Betaproteobacteria; A21b; Unclassified; otu_2178"
Elev_16S_1190,1471,85.74,0.949661,1188,"Hugenholtz:Bacteria; Nitrospirae; Nitrospirales; Nitrospiraceae; Nitrospira; N_defluvii; otu_1706"
Elev_16S_1191,142646,82.79,0.975066,1185,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteria-4; Unclassified; otu_190"
Elev_16S_1192,137102,80.93,0.953817,1189,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Caulobacterales; Brevundimonas; Caulobacter; Caulobacter_henricii; Caulobacter_sp; Caulobacter_vibrioides; Caulobacter_crescentus_CB15; Unclassified; otu_1983"
Elev_16S_1193,114260,71.2,0.915432,1172,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteria-6; iii1-15; Unclassified; otu_201"
Elev_16S_1194,202239,46.8,0.808969,1177,"Hugenholtz:Bacteria; Planctomycetes; WPS-1; Amsterdam-1B-07__BC20-1B-07; otu_1862"
Elev_16S_1195,216418,85.38,0.976011,1190,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Betaproteobacteria; Burkholderiales; bacterium_Ellin6067; AKYH1344; otu_2193"
Elev_16S_1197,209888,62,0.872978,1190,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteriales; Acidobacteriaceae; Ellin323; Amb_16S_521; Unclassified; otu_209"
Elev_16S_1200,88963,78.11,0.953875,1147,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteria-4; Unclassified; otu_190"
Elev_16S_1202,173382,70.71,0.914996,1186,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Bradyrhizobiales; Unclassified; otu_1914"
Elev_16S_1203,216418,85.38,0.976011,1190,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Betaproteobacteria; Burkholderiales; bacterium_Ellin6067; AKYH1344; otu_2193"
Elev_16S_1204,10617,68.99,0.937306,1194,"Hugenholtz:Bacteria; Proteobacteria; Deltaproteobacteria; Myxococcales; Myxococcus; otu_2622"
Elev_16S_1206,130441,77.14,0.960692,1186,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Bradyrhizobiales; Rhodoplanaceae; Unclassified; otu_1966"
Elev_16S_1207,114169,75.9,0.930315,1174,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteria-6; iii1-15; ii3-15; Riz6I; otu_203"
Elev_16S_1208,210561,75.85,0.932655,1187,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Unclassified; otu_1889"
Elev_16S_1209,112779,68.34,0.922888,1180,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Bradyrhizobiales; LO133; otu_1956"
Elev_16S_1211,216418,85.69,0.97604,1191,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Betaproteobacteria; Burkholderiales; bacterium_Ellin6067; AKYH1344; otu_2193"
Elev_16S_1212,136201,84.29,0.957698,1184,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Acetobacterales; Unclassified; otu_1891"
Elev_16S_1213,154495,63.54,0.894837,1187,"Hugenholtz:Bacteria; Bacteroidetes; Saprospirales; Terrimonaceae; otu_747"
Elev_16S_1214,210886,85.32,0.967174,1193,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Bradyrhizobiales; Hyphomicrobiaceae2; Unclassified; otu_1953"
Elev_16S_1215,203007,61.38,0.919168,1116,"Hugenholtz:Bacteria; Planctomycetes; Planctomycetacia; Plactomycetales; DEL04; otu_1850"
Elev_16S_1216,113965,59,0.866553,1137,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Unclassified; otu_1889"
Elev_16S_1217,208582,89.26,0.983627,1182,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteria-6; iii1-15; Unclassified; otu_201"
Elev_16S_1218,206207,70.48,0.936333,1192,"Hugenholtz:Bacteria; Acidobacteria; Solibacteres; Unclassified; otu_227"
Elev_16S_1220,209829,71.33,0.943571,1188,"Hugenholtz:Bacteria; Verrucomicrobia; Spartobacteria; Elev_16S_771; otu_2827"
Elev_16S_1221,210710,90.41,0.987217,1191,"Hugenholtz:Bacteria; AD3; ABS-6; otu_379"
Elev_16S_1222,106579,68.43,0.916101,1187,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteriales; Acidobacteriaceae; Ephadobacter; Unclassified; otu_211"
Elev_16S_1226,82263,62.91,0.900956,1188,"Hugenholtz:Bacteria; Verrucomicrobia; Verruco-3; Unclassified; otu_2829"
Elev_16S_1227,211221,68.99,0.915258,1177,"Hugenholtz:Bacteria; Acidobacteria; Solibacteres; Unclassified; otu_227"
Elev_16S_1228,209057,68.62,0.91722,1184,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteria-4; A08_WMSP1; otu_191"
Elev_16S_1229,211526,84.21,0.969892,1193,"Hugenholtz:Bacteria; Actinobacteria; Rubrobacteridae; Thermoleiphilaceae; C-F-2; MFC-EB10; otu_376"
Elev_16S_1230,14438,66.72,0.917423,1137,"Hugenholtz:Bacteria; TM7; TM7-1; Unclassified; otu_2810"
Elev_16S_1231,214638,71.84,0.931711,1178,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Unclassified; otu_1889"
